film,oseba,vloga
1007028,0066144,igralec
2126355,0679031,reziser
2126355,0425005,igralec
2126355,0001303,igralec
2126355,1275259,igralec
2126355,2686262,igralec
432021,0611683,reziser
432021,0000170,igralec
432021,0005123,igralec
432021,0004912,igralec
432021,0322513,igralec
98635,0001661,reziser
98635,0000345,igralec
98635,0000212,igralec
98635,0000402,igralec
98635,0456124,igralec
307901,0000490,reziser
307901,0001570,igralec
307901,0001608,igralec
307901,0000450,igralec
307901,0206257,igralec
120347,0006854,reziser
120347,0000112,igralec
120347,0000596,igralec
120347,0000706,igralec
120347,0000159,igralec
1340800,0019247,reziser
1340800,0000198,igralec
1340800,0000147,igralec
1340800,0362766,igralec
1340800,0835016,igralec
299977,0955443,reziser
299977,0001472,igralec
299977,0504897,igralec
299977,0001041,igralec
299977,0955471,igralec
139134,0474955,reziser
139134,0001264,igralec
139134,0000202,igralec
139134,0000702,igralec
139134,0004757,igralec
58461,0001466,reziser
58461,0000142,igralec
58461,0002231,igralec
58461,0462367,igralec
58461,0525742,igralec
385752,0919363,reziser
385752,0000173,igralec
385752,0185819,igralec
385752,2301950,igralec
385752,2036501,igralec
1899353,2153088,reziser
1899353,3299397,igralec
1899353,1146705,igralec
1899353,1228805,igralec
1899353,1902766,igralec
111282,0000386,reziser
111282,0000621,igralec
111282,0000652,igralec
111282,0001109,igralec
111282,0511798,igralec
59742,0936404,reziser
59742,0000267,igralec
59742,0001626,igralec
59742,0662223,igralec
59742,0370821,igralec
272152,0812200,reziser
272152,0000228,igralec
272152,0000313,igralec
272152,0005203,igralec
272152,0005569,igralec
2053463,0001752,reziser
2053463,1913734,igralec
2053463,1475594,igralec
2053463,0000179,igralec
2053463,0001876,igralec
1013743,0003506,reziser
1013743,0000129,igralec
1013743,0000139,igralec
1013743,0765597,igralec
1013743,0003244,igralec
352248,0000165,reziser
352248,0000128,igralec
352248,0000250,igralec
352248,0081572,igralec
352248,0316079,igralec
1596350,0629334,reziser
1596350,0000702,igralec
1596350,1517976,igralec
1596350,0362766,igralec
1596350,0001709,igralec
363988,0462895,reziser
363988,0000136,igralec
363988,0004742,igralec
363988,0001806,igralec
363988,0000459,igralec
319343,0269463,reziser
319343,0002071,igralec
319343,0001001,igralec
319343,0627878,igralec
319343,0221046,igralec
397892,0397174,reziser
397892,0930261,reziser
397892,0000237,igralec
397892,1415323,igralec
397892,0261435,igralec
397892,0910559,igralec
1226229,0831557,reziser
1226229,1706767,igralec
1226229,1258970,igralec
1226229,0005253,igralec
1226229,0126284,igralec
974661,0824882,reziser
974661,1374980,igralec
974661,0001612,igralec
974661,0005182,igralec
974661,0502073,igralec
479952,0201509,reziser
479952,0569891,reziser
479952,0001774,igralec
479952,0001674,igralec
479952,0001710,igralec
479952,0000586,igralec
1606389,1302591,reziser
1606389,1046097,igralec
1606389,1475594,igralec
1606389,0000554,igralec
1606389,0001448,igralec
1458175,0353673,reziser
1458175,0000128,igralec
1458175,0006969,igralec
1458175,0000553,igralec
1458175,0119633,igralec
118571,0000583,reziser
118571,0000148,igralec
118571,0000198,igralec
118571,0000335,igralec
118571,0187724,igralec
1583421,0160840,reziser
1583421,0425005,igralec
1583421,1475594,igralec
1583421,1597316,igralec
1583421,0496932,igralec
1723811,2588606,reziser
1723811,1055413,igralec
1723811,1659547,igralec
1723811,0197647,igralec
1723811,3046705,igralec
1667889,0553942,reziser
1667889,0862211,reziser
1667889,0005380,igralec
1667889,0001459,igralec
1667889,0000491,igralec
1667889,2106637,igralec
795421,1630273,reziser
795421,0000658,igralec
795421,0000112,igralec
795421,1086543,igralec
795421,0001745,igralec
455590,0531817,reziser
455590,0564215,igralec
455590,0001845,igralec
455590,0000096,igralec
455590,0913488,igralec
2293640,0049633,reziser
2293640,1853544,reziser
2293640,0000113,igralec
2293640,0358316,igralec
2293640,0000474,igralec
2293640,1853544,igralec
1649419,1291105,reziser
1649419,0915208,igralec
1649419,0000191,igralec
1649419,4043618,igralec
1649419,3009594,igralec
327597,0783139,reziser
327597,0266824,igralec
327597,0000159,igralec
327597,1894655,igralec
327597,0766837,igralec
102798,0721817,reziser
102798,0000126,igralec
102798,0000151,igralec
102798,0001512,igralec
102798,0000225,igralec
122690,0001239,reziser
122690,0000134,igralec
122690,0000606,igralec
122690,0001523,igralec
122690,0001745,igralec
160127,0629334,reziser
160127,0000139,igralec
160127,0000106,igralec
160127,0005154,igralec
160127,0000195,igralec
120855,0118333,reziser
120855,0510674,reziser
120855,0001282,igralec
120855,0000378,igralec
120855,0000306,igralec
120855,0000335,igralec
114898,0721817,reziser
114898,0000126,igralec
114898,0000675,igralec
114898,0000454,igralec
114898,0001499,igralec
27977,0000122,reziser
27977,0000122,igralec
27977,0002104,igralec
27977,0074788,igralec
27977,0761866,igralec
103874,0000338,reziser
103874,0000198,igralec
103874,0000213,igralec
103874,0000164,igralec
103874,0000206,igralec
758752,0001880,reziser
758752,0350453,igralec
758752,0004266,igralec
758752,0339460,igralec
758752,0001624,igralec
117998,0000957,reziser
117998,0000166,igralec
117998,0000200,igralec
117998,0000144,igralec
117998,0000415,igralec
119282,0166256,reziser
119282,0615780,reziser
119282,0004883,igralec
119282,0250743,igralec
119282,0000249,igralec
119282,0005079,igralec
99810,0001532,reziser
99810,0000125,igralec
99810,0000285,igralec
99810,0001277,igralec
99810,0000554,igralec
276751,0919363,reziser
276751,0919369,reziser
276751,0000424,igralec
276751,0396558,igralec
276751,0001057,igralec
276751,0806527,igralec
370263,0027271,reziser
370263,0005125,igralec
370263,0000448,igralec
370263,0100556,igralec
370263,0001971,igralec
418763,0005222,reziser
418763,0350453,igralec
418763,0004937,igralec
418763,0085407,igralec
418763,0531924,igralec
268126,0005069,reziser
268126,0000115,igralec
268126,0000658,igralec
268126,0177933,igralec
268126,0842770,igralec
146882,0001241,reziser
146882,0000131,igralec
146882,0005013,igralec
146882,0521974,igralec
146882,0085312,igralec
1148204,1429471,reziser
1148204,0267812,igralec
1148204,0765597,igralec
1148204,2265157,igralec
1148204,0001634,igralec
87363,0001102,reziser
87363,0002090,igralec
87363,0000121,igralec
87363,0001924,igralec
87363,0521829,igralec
2184339,0218621,reziser
2184339,0000160,igralec
2184339,0372176,igralec
2184339,1370269,igralec
2184339,2560043,igralec
4046784,1226871,reziser
4046784,3729721,igralec
4046784,2546012,igralec
4046784,1032473,igralec
4046784,0002064,igralec
80455,0000484,reziser
80455,0000004,igralec
80455,0000101,igralec
80455,0130572,igralec
80455,0001006,igralec
461770,0510674,reziser
461770,0010736,igralec
461770,0000215,igralec
461770,0005188,igralec
461770,0001131,igralec
138704,0004716,reziser
138704,0347797,igralec
138704,0546797,igralec
138704,0791570,igralec
138704,0366466,igralec
295701,0003418,reziser
295701,0004874,igralec
295701,0000782,igralec
295701,0190744,igralec
295701,0000168,igralec
116209,0005237,reziser
116209,0000146,igralec
116209,0000300,igralec
116209,0000353,igralec
116209,0000218,igralec
489270,1135423,reziser
489270,0068551,igralec
489270,0809938,igralec
489270,0005171,igralec
489270,1587232,igralec
109707,0000318,reziser
109707,0000136,igralec
109707,0001445,igralec
109707,0000572,igralec
109707,0000099,igralec
83907,0000600,reziser
83907,0132257,igralec
83907,0762445,igralec
83907,0217822,igralec
83907,0048260,igralec
92890,0001915,reziser
92890,0000664,igralec
92890,0000426,igralec
92890,0001583,igralec
92890,0722407,igralec
442933,0000709,reziser
442933,0935653,igralec
442933,0000417,igralec
442933,0001401,igralec
442933,0000705,igralec
1120985,0161834,reziser
1120985,0331516,igralec
1120985,0931329,igralec
1120985,0231283,igralec
1120985,3504430,igralec
1179933,0870469,reziser
1179933,0000422,igralec
1179933,0935541,igralec
1179933,0302330,igralec
1179933,0341174,igralec
3040964,0269463,reziser
3040964,5888481,igralec
3040964,0000195,igralec
3040964,0001426,igralec
3040964,0252961,igralec
803096,1512910,reziser
803096,1379938,igralec
803096,1745736,igralec
803096,0004936,igralec
803096,1002641,igralec
814255,0001060,reziser
814255,0503567,igralec
814255,0571727,igralec
814255,0176869,igralec
814255,1040365,igralec
170016,0000165,reziser
170016,0000120,igralec
170016,0597410,igralec
170016,3679189,igralec
170016,0001787,igralec
311429,0635759,reziser
311429,0000125,igralec
311429,0870204,igralec
311429,0933959,igralec
311429,0002076,igralec
2883512,0269463,reziser
2883512,0269463,igralec
2883512,0000375,igralec
2883512,0424060,igralec
2883512,0000163,igralec
96438,0000709,reziser
96438,0001364,igralec
96438,0000502,igralec
96438,0001026,igralec
96438,0281486,igralec
63522,0000591,reziser
63522,0001201,igralec
63522,0001023,igralec
63522,0002106,igralec
63522,0085782,igralec
97428,0718645,reziser
97428,0000195,igralec
97428,0000101,igralec
97428,0000244,igralec
97428,0000601,igralec
1617661,0905154,reziser
1617661,0905152,reziser
1617661,1475594,igralec
1617661,0005109,igralec
1617661,1519666,igralec
1617661,0000293,igralec
1033643,0891114,reziser
1033643,0000139,igralec
1033643,0005110,igralec
1033643,1117791,igralec
1033643,1128572,igralec
120630,0520485,reziser
120630,0661910,reziser
120630,0000154,igralec
120630,0768018,igralec
120630,0200057,igralec
120630,0272521,igralec
465494,1164755,reziser
465494,0648249,igralec
465494,0779084,igralec
465494,1385871,igralec
465494,0460694,igralec
95327,0847223,reziser
95327,0851302,igralec
95327,0794186,igralec
95327,0945312,igralec
95327,0794002,igralec
43014,0000697,reziser
43014,0000034,igralec
43014,0841797,igralec
43014,0002233,igralec
43014,0647970,igralec
432283,0027572,reziser
432283,0000123,igralec
432283,0000658,igralec
432283,0000195,igralec
432283,0005403,igralec
362270,0027572,reziser
362270,0000195,igralec
362270,0005562,igralec
362270,0001378,igralec
362270,0000949,igralec
1596365,1220140,reziser
1596365,0705356,igralec
1596365,0005216,igralec
1596365,0001354,igralec
1596365,4610169,igralec
488120,0387706,reziser
488120,0000164,igralec
488120,0331516,igralec
488120,0000657,igralec
488120,0683253,igralec
75860,0000229,reziser
75860,0000377,igralec
75860,0000076,igralec
75860,0000414,igralec
75860,0227039,igralec
58150,0357891,reziser
58150,0000125,igralec
58150,0002085,igralec
58150,0000303,igralec
58150,0247881,igralec
829150,2411495,reziser
829150,1812656,igralec
829150,1002641,igralec
829150,0300589,igralec
829150,3280686,igralec
970416,0220600,reziser
970416,0000206,igralec
970416,0000124,igralec
970416,0000870,igralec
970416,1535523,igralec
892791,0593610,reziser
892791,0000196,igralec
892791,0000139,igralec
892791,0000552,igralec
892791,0000104,igralec
450278,0744834,reziser
450278,0379596,igralec
450278,1277177,igralec
450278,1898448,igralec
450278,1319676,igralec
120863,0000517,reziser
120863,0001029,igralec
120863,0000576,igralec
120863,0000560,igralec
120863,0000480,igralec
266308,0297935,reziser
266308,0297885,igralec
266308,0535329,igralec
266308,0945500,igralec
266308,0001429,igralec
1231587,0684336,reziser
1231587,0000131,igralec
1231587,1117791,igralec
1231587,0732497,igralec
1231587,0241173,igralec
112851,0001675,reziser
112851,0000104,igralec
112851,0000161,igralec
112851,0021835,igralec
112851,0001507,igralec
346491,0000231,reziser
346491,0268199,igralec
346491,0000164,igralec
346491,0206257,igralec
346491,0001401,igralec
2719848,0466349,reziser
2719848,0164809,igralec
2719848,7583273,igralec
2719848,0942876,igralec
2719848,0376540,igralec
32553,0000122,reziser
32553,0000122,igralec
32553,0002104,igralec
32553,0642988,igralec
32553,0306786,igralec
2361509,0583600,reziser
2361509,0000134,igralec
2361509,0004266,igralec
2361509,0000623,igralec
2361509,2981082,igralec
838221,0027572,reziser
838221,0005562,igralec
838221,0004778,igralec
838221,0005403,igralec
838221,2496312,igralec
79817,0000230,reziser
79817,0000230,igralec
79817,0001735,igralec
79817,0949350,igralec
79817,0001835,igralec
389722,1720541,reziser
389722,0001326,igralec
389722,0313534,igralec
389722,0396812,igralec
389722,0004936,igralec
134119,0005237,reziser
134119,0000354,igralec
134119,0000569,igralec
134119,0000179,igralec
134119,0000949,igralec
1872194,0229694,reziser
1872194,0000375,igralec
1872194,0000380,igralec
1872194,0267812,igralec
1872194,0000671,igralec
212346,0677953,reziser
212346,0000113,igralec
212346,0000323,igralec
212346,0000973,igralec
212346,0000298,igralec
1253864,0802248,reziser
1253864,0147147,igralec
1253864,0000620,igralec
1253864,0000457,igralec
1253864,0001151,igralec
142688,0000591,reziser
142688,0000136,igralec
142688,0001449,igralec
142688,0000565,igralec
142688,0782561,igralec
120188,0751102,reziser
120188,0000123,igralec
120188,0000242,igralec
120188,0001084,igralec
120188,0005069,igralec
2369135,0915304,reziser
2369135,0666739,igralec
2369135,1002641,igralec
2369135,1782299,igralec
2369135,3264596,igralec
183790,0001338,reziser
183790,0005132,igralec
183790,0004692,igralec
183790,0001722,igralec
183790,0815370,igralec
94012,0000316,reziser
94012,0000316,igralec
94012,0001006,igralec
94012,0001548,igralec
94012,0000597,igralec
478304,0000517,reziser
478304,0000093,igralec
478304,0000576,igralec
478304,1567113,igralec
478304,4447472,igralec
2557490,0532235,reziser
2557490,0532235,igralec
2557490,0000234,igralec
2557490,0000553,igralec
2557490,1086543,igralec
1013753,0001814,reziser
1013753,0000576,igralec
1013753,0000982,igralec
1013753,0386472,igralec
1013753,0526019,igralec
109506,0001639,reziser
109506,0000488,igralec
109506,0000699,igralec
109506,0205373,igralec
109506,0001368,igralec
1488555,0229694,reziser
1488555,0000867,igralec
1488555,0005351,igralec
1488555,1312575,igralec
1488555,0005182,igralec
349683,0298807,reziser
349683,0654110,igralec
349683,0226820,igralec
349683,0461136,igralec
349683,0344435,igralec
443680,0231596,reziser
443680,0000093,igralec
443680,0000729,igralec
443680,0001731,igralec
443680,0000571,igralec
63442,0769874,reziser
63442,0000032,igralec
63442,0001522,igralec
63442,0001375,igralec
63442,0263052,igralec
1935179,2158772,reziser
1935179,0000190,igralec
1935179,4446467,igralec
1935179,5015107,igralec
1935179,0001731,igralec
372588,0005295,reziser
372588,0005295,igralec
372588,0001778,igralec
372588,1224826,igralec
372588,0588766,igralec
89927,0000230,reziser
89927,0000230,igralec
89927,0001735,igralec
89927,0949350,igralec
89927,0001835,igralec
990407,0327273,reziser
990407,0736622,igralec
