film,oseba,vloga
251736,947,igralec
251736,354085,igralec
251736,600667,igralec
251736,608405,igralec
251736,957772,reziser
252076,146,igralec
252076,182,igralec
252076,1670,igralec
252076,1804,igralec
252076,911061,reziser
252866,2436,igralec
252866,4755,igralec
252866,4989,igralec
252866,5405,igralec
252866,736930,reziser
253474,591,reziser
253474,4778,igralec
253474,277975,igralec
253474,288976,igralec
253474,470981,igralec
253556,190,igralec
253556,288,igralec
253556,1713,igralec
253556,101385,reziser
253556,124930,igralec
253754,408,igralec
253754,653,igralec
253754,829,reziser
253754,996,igralec
253754,1772,igralec
256380,569,igralec
256380,4517,igralec
256380,85312,igralec
256380,268370,reziser
256380,268380,reziser
256380,899995,igralec
256415,298,igralec
256415,702,igralec
256415,1131,igralec
256415,524197,igralec
256415,855035,reziser
257044,158,igralec
257044,5222,reziser
257044,14582,igralec
257044,388382,igralec
257044,1005576,igralec
257076,168,igralec
257076,5112,igralec
257076,268199,igralec
257076,424800,reziser
257076,735442,igralec
257106,5540,reziser
257106,5541,igralec
257106,9919,igralec
257106,57221,igralec
257106,267506,igralec
257360,197,igralec
257360,551,igralec
257360,870,igralec
257360,204706,igralec
257360,668247,reziser
258000,149,igralec
258000,399,reziser
258000,1845,igralec
258000,829576,igralec
258000,948267,igralec
258463,354,igralec
258463,4376,igralec
258463,177933,igralec
258463,510731,reziser
258463,654110,igralec
259324,115,igralec
259324,385,igralec
259324,425756,reziser
259324,578949,igralec
259324,1668265,igralec
259446,176073,igralec
259446,179173,igralec
259446,889522,igralec
259446,959034,reziser
259446,1164392,igralec
259711,129,igralec
259711,139,igralec
259711,621,igralec
259711,1081,reziser
259711,4851,igralec
261392,255,igralec
261392,3620,igralec
261392,3620,reziser
261392,26879,igralec
261392,582939,igralec
263488,5312,igralec
263488,6970,igralec
263488,106534,igralec
263488,519043,igralec
263488,759207,reziser
264464,138,igralec
264464,158,igralec
264464,229,reziser
264464,640,igralec
264464,686,igralec
264472,168,igralec
264472,255,igralec
264472,1057,igralec
264472,585011,reziser
264472,823940,igralec
264616,190,igralec
264616,200,igralec
264616,200,reziser
264616,959,igralec
264616,641610,igralec
265086,191,igralec
265086,631,reziser
265086,1326,igralec
265086,1744,igralec
265086,51509,igralec
265208,193846,igralec
265208,236202,igralec
265208,339004,reziser
265208,386472,igralec
265208,648249,igralec
265349,152,igralec
265349,1473,igralec
265349,251678,igralec
265349,671210,reziser
265349,870430,igralec
265459,245,igralec
265459,1567,igralec
265459,738796,reziser
265459,808057,igralec
265459,890232,igralec
265666,432,igralec
265666,569,igralec
265666,1378,igralec
265666,1774,igralec
265666,27572,reziser
266308,1429,igralec
266308,297885,igralec
266308,297935,reziser
266308,535329,igralec
266308,945500,igralec
266543,353,igralec
266543,983,igralec
266543,1122,igralec
266543,4056,reziser
266543,881279,reziser
266543,1071252,igralec
266697,233,reziser
266697,235,igralec
266697,435,igralec
266697,514,igralec
266697,1016,igralec
266915,329,igralec
266915,676,igralec
266915,518821,igralec
266915,711840,reziser
266915,955471,igralec
266987,93,igralec
266987,602,igralec
266987,1517,igralec
266987,1716,reziser
266987,226820,igralec
267804,1303,igralec
267804,1472,igralec
267804,5148,igralec
267804,5458,igralec
267804,939128,reziser
267913,498,igralec
267913,1264,igralec
267913,4802,igralec
267913,5327,igralec
267913,331532,reziser
268126,115,igralec
268126,658,igralec
268126,5069,reziser
268126,177933,igralec
268126,842770,igralec
268380,491,igralec
268380,1459,igralec
268380,5380,igralec
268380,757858,reziser
268380,899681,igralec
268380,917188,reziser
268695,1602,igralec
268695,4692,igralec
268695,34733,igralec
268695,492373,igralec
268695,920425,reziser
268978,124,igralec
268978,128,igralec
268978,165,reziser
268978,438,igralec
268978,1626,igralec
270288,106,igralec
270288,123,igralec
270288,123,reziser
270288,210,igralec
270288,5377,igralec
272020,602,igralec
272020,1254,igralec
272020,123733,igralec
272020,527109,reziser
272020,749263,igralec
272152,228,igralec
272152,313,igralec
272152,5203,igralec
272152,5569,igralec
272152,812200,reziser
272338,450,igralec
272338,759,reziser
272338,1191,igralec
272338,1833,igralec
272338,28690,igralec
274166,100,igralec
274166,518,igralec
274166,1386,igralec
274166,212046,igralec
274166,398185,reziser
274558,173,igralec
274558,194,igralec
274558,658,igralec
274558,197636,reziser
274558,226820,igralec
274812,652,igralec
274812,690,igralec
274812,1111,igralec
274812,350454,igralec
274812,787601,reziser
275847,119,igralec
275847,1773,igralec
275847,153738,igralec
275847,213450,reziser
275847,761498,igralec
275847,761498,reziser
276751,424,igralec
276751,1057,igralec
276751,396558,igralec
276751,806527,igralec
276751,919363,reziser
276751,919369,reziser
276919,2,igralec
276919,173,igralec
276919,1885,reziser
276919,27683,igralec
276919,79273,igralec
277027,201,igralec
277027,576,igralec
277027,1848,igralec
277027,266824,igralec
277027,625458,reziser
277296,3817,igralec
277296,5026,igralec
277296,104526,igralec
277296,425005,igralec
277296,751080,reziser
277371,5326,igralec
277371,262635,igralec
277371,302778,reziser
277371,500200,igralec
277371,647638,igralec
277434,154,igralec
277434,385,igralec
277434,656,igralec
277434,1427,igralec
277434,908824,reziser
278504,199,igralec
278504,245,igralec
278504,5476,igralec
278504,233027,igralec
278504,634240,reziser
280590,213,igralec
280590,1191,igralec
280590,1806,igralec
280590,109359,reziser
280590,184445,igralec
280707,202,igralec
280707,218,igralec
280707,265,reziser
280707,1749,igralec
280707,2091,igralec
281358,435,igralec
281358,1075,igralec
281358,601553,igralec
281358,788202,reziser
281358,922342,igralec
283111,1513,igralec
283111,5346,igralec
283111,5351,igralec
283111,65608,reziser
283111,671980,igralec
284837,56187,igralec
284837,478834,igralec
284837,617042,reziser
284837,729256,igralec
284837,1169988,igralec
285531,151,igralec
285531,1410,reziser
285531,5048,igralec
285531,5134,igralec
285531,507073,igralec
285742,671,igralec
285742,932,igralec
285742,286975,reziser
285742,801231,igralec
285742,1102991,igralec
285823,104,igralec
285823,136,igralec
285823,161,igralec
285823,353,igralec
285823,1675,reziser
286106,154,igralec
286106,1618,igralec
286106,191412,igralec
286106,796117,reziser
286106,1113550,igralec
286112,159507,igralec
286112,159507,reziser
286112,628806,igralec
286112,939431,igralec
286112,955505,igralec
286499,1667,igralec
286499,149446,reziser
286499,451600,igralec
286499,461136,igralec
286499,619406,igralec
286716,124,igralec
286716,385,igralec
286716,487,reziser
286716,51509,igralec
286716,524197,igralec
287467,264,reziser
287467,194572,igralec
287467,282936,igralec
287467,334882,igralec
287467,914455,igralec
287978,255,igralec
287978,3817,igralec
287978,4950,igralec
287978,268199,igralec
287978,425756,reziser
288477,321,igralec
288477,523,igralec
288477,4993,igralec
288477,65284,reziser
288477,253035,igralec
289043,965,reziser
289043,1172,igralec
289043,365140,igralec
289043,614165,igralec
289043,658099,igralec
289765,146,igralec
289765,164,igralec
289765,172,igralec
289765,1570,igralec
289765,711840,reziser
289848,134,igralec
289848,345,igralec
289848,601,reziser
289848,1435,igralec
289848,899995,igralec
289879,1828,igralec
289879,5110,igralec
289879,5442,igralec
289879,107774,reziser
289879,344259,reziser
289879,711805,igralec
289992,228,igralec
289992,570,reziser
289992,701,igralec
289992,1473,igralec
289992,454598,igralec
290002,134,igralec
290002,1100,igralec
290002,1632,igralec
290002,1774,igralec
290002,5366,reziser
290095,329,igralec
290095,529,igralec
290095,1349,igralec
290095,5042,igralec
290095,1019493,reziser
290334,932,igralec
290334,1741,reziser
290334,1772,igralec
290334,5212,igralec
290334,413168,igralec
290673,899,igralec
290673,1993,igralec
290673,243355,igralec
290673,637615,reziser
290673,696353,igralec
292506,199,igralec
292506,2044,reziser
292506,5256,igralec
292506,268199,igralec
292506,532683,igralec
292963,160,igralec
292963,450,igralec
292963,673,igralec
292963,1215,igralec
292963,1486,reziser
293508,1669,igralec
293508,1708,reziser
293508,2536,igralec
293508,124930,igralec
293508,933940,igralec
293564,329,igralec
293564,676,igralec
293564,1884,igralec
293564,711840,reziser
293564,760796,igralec
293662,5458,igralec
293662,75710,igralec
293662,477035,reziser
293662,504642,reziser
293662,776580,igralec
293662,795517,igralec
295178,196,igralec
295178,1293,igralec
295178,1868,igralec
295178,5366,reziser
295178,461498,igralec
295297,1060,reziser
295297,1321,igralec
295297,342488,igralec
295297,705356,igralec
295297,914612,igralec
295700,3343,reziser
295700,4825,igralec
295700,4993,igralec
295700,5438,igralec
295700,244630,igralec
295701,168,igralec
295701,782,igralec
295701,3418,reziser
295701,4874,igralec
295701,190744,igralec
296572,1132,igralec
296572,4874,igralec
296572,272173,igralec
296572,628601,igralec
296572,878638,reziser
298130,4051,igralec
298130,233562,igralec
298130,376540,igralec
298130,893659,reziser
298130,915208,igralec
298148,139,igralec
298148,196,igralec
298148,267,igralec
298148,552,igralec
298148,11470,reziser
298148,38432,reziser
298148,970447,reziser
298203,107,igralec
298203,436,reziser
298203,1616,igralec
298203,4896,igralec
298203,5261,igralec
298814,750,reziser
298814,1173,igralec
298814,5148,igralec
298814,5476,igralec
298814,339304,igralec
299658,152,igralec
299658,250,igralec
299658,1876,igralec
299658,4875,igralec
299658,551128,reziser
299977,1041,igralec
299977,1472,igralec
299977,504897,igralec
299977,955443,reziser
299977,955471,igralec
300471,329,igralec
300471,5562,igralec
300471,229694,reziser
300471,939056,igralec
300471,1093951,igralec
301357,65615,reziser
301357,117709,igralec
301357,451122,igralec
301357,525518,igralec
301357,765911,igralec
302640,1705,igralec
302640,103744,reziser
302640,267506,igralec
302640,492932,igralec
302640,1046097,igralec
302886,681,igralec
302886,2071,igralec
302886,5315,igralec
302886,5561,igralec
302886,680846,reziser
303816,4867,igralec
303816,480465,igralec
303816,744834,reziser
303816,835045,igralec
303816,898597,igralec
304141,190859,reziser
304141,341743,igralec
304141,342488,igralec
304141,705356,igralec
304141,914612,igralec
304415,210,igralec
304415,379,igralec
304415,1565,reziser
304415,5466,igralec
304415,350454,igralec
305224,197,igralec
305224,673,igralec
305224,1191,igralec
305224,350079,igralec
305224,781842,reziser
305357,106,igralec
305357,139,igralec
305357,5154,igralec
305357,5170,igralec
305357,629334,reziser
305711,5110,igralec
305711,5261,igralec
305711,437283,igralec
305711,506613,reziser
305711,608378,igralec
306047,97,igralec
306047,221,igralec
306047,1878,reziser
306047,267506,igralec
306047,356021,igralec
307453,134,igralec
307453,226,igralec
307453,250,igralec
307453,1401,igralec
307453,74426,reziser
307453,421776,reziser
307453,1224299,reziser
307479,123,igralec
307479,1523,igralec
307479,1752,reziser
307479,205626,igralec
307479,876300,igralec
307901,450,igralec
307901,490,reziser
307901,1570,igralec
307901,1608,igralec
307901,206257,igralec
307987,615,igralec
307987,671,igralec
307987,5170,igralec
307987,334179,igralec
307987,959062,reziser
308644,136,igralec
308644,701,igralec
308644,1046,igralec
308644,286975,reziser
308644,593664,igralec
309593,5123,igralec
309593,176882,igralec
309593,254786,reziser
309593,484678,igralec
309593,865302,igralec
309698,131,igralec
309698,501,igralec
309698,1605,igralec
309698,3506,reziser
309698,370035,igralec
309987,934,reziser
309987,151250,igralec
309987,308039,igralec
309987,685856,igralec
309987,1200692,igralec
311113,128,igralec
311113,1837,reziser
311113,79273,igralec
311113,101710,igralec
311113,195439,igralec
311289,244,igralec
311289,685,igralec
311289,1112,reziser
311289,479471,igralec
311289,625789,igralec
311429,125,igralec
311429,2076,igralec
311429,635759,reziser
311429,870204,igralec
311429,933959,igralec
312004,146,igralec
312004,307,igralec
312004,101508,reziser
312004,443153,igralec
312004,661910,reziser
312004,758608,igralec
313542,131,igralec
313542,163,igralec
313542,432,igralec
313542,1219,reziser
313542,1838,igralec
313737,113,igralec
313737,424,igralec
313737,1860,igralec
313737,412374,igralec
313737,492909,reziser
314331,424,igralec
314331,553,igralec
314331,1473,igralec
314331,193485,reziser
314331,567356,igralec
314353,246,igralec
314353,899,igralec
314353,298807,reziser
314353,369513,igralec
314353,907708,igralec
315327,98,igralec
315327,120,igralec
315327,151,igralec
315327,1311,igralec
315327,1723,reziser
315733,576,igralec
315733,1125,igralec
315733,327944,reziser
315733,396812,igralec
315733,915208,igralec
316654,379,igralec
316654,547,igralec
316654,600,reziser
316654,1497,igralec
316654,290556,igralec
317198,147,igralec
317198,250,igralec
317198,424,igralec
317198,428121,igralec
317198,452319,reziser
317219,56,igralec
317219,1372,igralec
317219,5124,reziser
317219,5562,igralec
317219,710020,reziser
317219,1249256,igralec
317248,526199,reziser
317248,576987,reziser
317248,618690,igralec
317248,1129884,igralec
317248,1179105,igralec
317248,1249574,igralec
317648,1557,igralec
317648,1725,igralec
317648,2653,reziser
317648,518321,igralec
317648,733196,igralec
317705,168,igralec
317705,456,igralec
317705,5134,igralec
317705,5266,igralec
317705,83348,reziser
317740,234,igralec
317740,242,igralec
317740,661,igralec
