id,naslov,dolzina,leto,ocena,metascore,glasovi,zasluzek,opis
112817,Mrtvec,121,1995,7.7,62,81240,1037847,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world."
112818,Zadnji sprehod,122,1995,7.5,80,80670,39387284,"A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families."
112851,Desperado,104,1995,7.2,55,154843,25625110,A gunslinger is embroiled in a war with a local drug runner.
112864,Umri pokončno brez oklevanja,128,1995,7.6,58,331324,100012499,"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building."
113071,Prvi vitez,134,1995,5.9,,61762,37600435,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table."
113101,Stiri sobe,98,1995,6.7,,87703,4301331,Four interlocking tales that take place in a fading hotel on New Year's Eve.
113118,Petek,91,1995,7.3,54,87046,27467564,"Two homies, Smokey and Craig, smoke a dope dealer's weed and try to figure a way to get the $200 they owe to the dealer by 10 p.m. that same night."
113161,Kdo bo koga,105,1995,6.9,82,69097,72077000,"A mobster travels to Hollywood to collect a debt, and discovers that the movie business is much the same as his current job."
113189,Zlato oko,130,1995,7.2,65,217377,106600000,James Bond teams up with the lone survivor of a destroyed Russian research center to stop the hijacking of a nuclear space weapon by a fellow Agent formerly believed to be dead.
113247,Sovraštvo,98,1995,8.1,,126971,309811,24 hours in the lives of three young men in the French suburbs the day after a violent riot.
113277,Vročina,170,1995,8.2,76,504834,67436818,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.
113492,Dredd,96,1995,5.5,,99659,34693481,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart."
113497,Jumanji,104,1995,6.9,39,257975,100475249,"When two kids find and play a magical board game, they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game."
113540,Mularija,91,1995,7.0,63,65834,7417210,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking, and deflowering virgins."
113568,Kôkaku Kidôtai,83,1995,8.0,76,110309,515905,A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.
113627,Zbogom Las Vegas,111,1995,7.5,82,103733,31968347,"Ben Sanderson, a Hollywood screenwriter who lost everything because of his alcoholism, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera."
113749,Mallrats,94,1995,7.2,41,106752,2122561,"Both dumped by their girlfriends, two best friends seek refuge in the local mall."
113855,Smrtonosni spopad,101,1995,5.8,58,90967,70454098,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.
114069,Izbruh,127,1995,6.6,65,98579,67823573,Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.
114148,Pocahontas,81,1995,6.7,58,144285,141600000,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth-century Virginia.
114214,Hitri in mrtvi,107,1995,6.4,49,76333,18636537,"A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death."
114369,Sedem,127,1995,8.6,65,1223948,100125643,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives."
114388,Razsodnost in rahlocutnost,136,1995,7.7,84,88779,43182776,"Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the titular opposites."
114508,Tuja vrsta,108,1995,5.8,49,67395,60074103,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.
114694,Tomazek,97,1995,7.1,46,68971,32700000,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business."
114709,Svet igrač,81,1995,8.3,95,753547,191796233,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.
114746,12 opic,129,1995,8.0,74,527893,57141459,"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."
114814,Osumljenih pet,106,1995,8.6,77,869955,23341568,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup."
114898,Potopljeni svet,135,1995,6.2,56,161120,88246220,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land."
114924,Ko si spal,103,1995,6.7,67,81233,81057016,A hopeless romantic Chicago Transit Authority token collector is mistaken for the fiancée of a coma patient.
115433,101 dalmatinec,103,1996,5.7,49,87926,136189294,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess."
115685,Pticja kletka,117,1996,7.0,72,70002,124060553,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.
115734,Bottle Rocket,91,1996,7.1,66,62229,560069,Three friends plan to pull off a simple robbery and go on the run.
115759,Zlomljena puscica,108,1996,6.0,61,83967,70770147,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.
115798,Zgaga,96,1996,6.1,56,137026,60240295,"A lonely and mentally disturbed cable guy raised on television just wants a new friend, but his target, a designer, rejects him, with bad consequences."
115963,Carovnice,101,1996,6.3,,65793,24881000,"A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them."
116136,Zmajevo srce,103,1996,6.4,,84687,51367375,The last dragon and a disillusioned dragonslaying knight must cooperate to stop an evil king who was given partial immortality.
116209,Angleski pacient,162,1996,7.4,87,160899,78651430,"At the close of WWII, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair."
116213,Eraser,115,1996,6.1,56,94203,101295562,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.
116225,Pobeg iz Los Angelesa,101,1996,5.7,54,61756,25477365,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported."
116282,Fargo,98,1996,8.1,85,539756,24611975,Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.
116365,The Frighteners,110,1996,7.1,,74654,16759216,"After a tragic car accident kills his wife, a man discovers he can communicate with the dead to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead."
116367,Od mraka do zore,108,1996,7.3,48,250169,25753840,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results."
116483,Gilmore igra golf,92,1996,7.0,31,175205,38624000,A rejected hockey player puts his skills to the golf course to save his grandmother's house.
116583,Notredamski zvonar,91,1996,6.9,,121368,100138851,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer."
116629,Dan neodvisnosti,145,1996,7.0,59,481409,306169255,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive."
116695,Jerry Maguire,139,1996,7.3,77,215453,153952592,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former secretary."
116705,Nori bozic,89,1996,5.5,,79559,60573641,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out of them, and he must travel all over town and compete with everybody else in order to find one."
116778,Kingpin,114,1996,6.9,43,70016,24944213,"A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches."
116908,Poljub za lahkonoc,121,1996,6.8,44,65946,33328051,A woman suffering from amnesia begins to recover her memories after trouble from her past finds her again.
116922,Izgubljena cesta,134,1997,7.6,52,114123,3796699,"After a bizarre encounter at a party, a jazz saxophonist is framed for the murder of his wife and sent to prison, where he inexplicably morphs into a young mechanic and begins leading a new life."
116996,Mars napada,106,1996,6.3,52,191014,37771017,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.
